call_id,customer_id,order_id,call_type,call_start_time,call_duration_secs,vet_transfer_success
CALL000320,5795,ST2025006167,Free UCJ Consult,2024-05-09 12:38:00,289,True
CALL000321,7314,ST2025002198,Paid Vet Consult,2024-10-27 15:36:00,897,True
CALL000322,2994,ST2025006076,Free UCJ Consult,2024-05-02 05:44:00,1186,True
CALL000323,4961,ST2025005297,Free UCJ Consult,2024-12-17 03:39:00,618,True
CALL000324,4983,ST2025009233,Free UCJ Consult,2024-07-25 18:15:00,1316,False
CALL000325,4933,ST2025006931,Free UCJ Consult,2024-07-10 16:28:00,790,False
CALL000326,8036,ST2025004032,Free UCJ Consult,2024-08-11 17:30:00,1516,False
CALL000327,2407,ST2025006943,Paid Vet Consult,2024-06-30 07:51:00,994,True
CALL000328,7666,ST2025007783,Paid Vet Consult,2024-05-15 00:20:00,1756,False
CALL000329,3347,ST2025002751,Free UCJ Consult,2024-04-17 13:40:00,872,True
CALL000330,7763,ST2025003411,Paid Vet Consult,2024-08-15 21:21:00,1241,False
CALL000331,9536,ST2025003458,Free UCJ Consult,2024-11-08 15:43:00,1659,True
CALL000332,2609,ST2025002274,Free UCJ Consult,2024-02-05 19:04:00,1448,False
CALL000333,5656,ST2025000683,Free UCJ Consult,2024-09-21 07:52:00,1063,False
CALL000334,1890,ST2025008958,Free UCJ Consult,2024-10-20 10:50:00,696,True
CALL000335,8236,ST2025001292,Free UCJ Consult,2024-12-08 11:28:00,296,False
CALL000336,1495,ST2025006709,Free UCJ Consult,2024-10-18 12:27:00,478,True
CALL000337,6867,ST2025003442,Free UCJ Consult,2024-10-25 17:22:00,1739,True
CALL000338,6624,ST2025000308,Free UCJ Consult,2024-03-01 20:08:00,953,False
CALL000339,2728,ST2025007290,Paid Vet Consult,2024-12-01 14:55:00,997,False
CALL000340,1928,ST2025003418,Free UCJ Consult,2024-06-17 14:43:00,679,False
CALL000341,6690,ST2025005803,Free UCJ Consult,2024-11-24 02:49:00,1598,False
CALL000342,8241,ST2025009455,Free UCJ Consult,2024-11-22 17:44:00,756,False
CALL000343,1798,ST2025002194,Free UCJ Consult,2024-03-21 01:48:00,545,False
CALL000344,5943,ST2025002157,Free UCJ Consult,2024-09-27 20:27:00,827,True
CALL000345,5258,ST2025006791,Free UCJ Consult,2024-11-19 01:39:00,1537,False
CALL000346,7121,ST2025004838,Free UCJ Consult,2024-05-04 16:28:00,1727,True
CALL000347,9599,ST2025004995,Free UCJ Consult,2024-06-23 10:35:00,1626,True
CALL000348,1867,ST2025000103,Free UCJ Consult,2024-02-21 07:24:00,408,False
CALL000349,6588,ST2025008877,Paid Vet Consult,2024-09-25 06:20:00,759,True
CALL000350,9350,ST2025001577,Free UCJ Consult,2024-10-24 01:44:00,1053,True
CALL000351,6854,ST2025008545,Free UCJ Consult,2024-10-02 22:11:00,1676,True
CALL000352,4294,ST2025002672,Free UCJ Consult,2024-09-19 18:03:00,1068,False
CALL000353,1018,ST2025006373,Free UCJ Consult,2024-08-06 03:51:00,244,True
CALL000354,8875,ST2025001421,Free UCJ Consult,2024-06-25 10:10:00,179,False
CALL000355,3230,ST2025009186,Free UCJ Consult,2024-09-27 12:11:00,1309,True
CALL000356,6692,ST2025004129,Free UCJ Consult,2024-04-07 18:27:00,805,True
CALL000357,7837,ST2025000432,Free UCJ Consult,2024-09-15 23:09:00,366,True
CALL000358,2465,ST2025002037,Free UCJ Consult,2024-03-17 14:42:00,373,True
CALL000359,9491,ST2025000434,Free UCJ Consult,2024-08-22 09:10:00,107,False
CALL000360,1249,ST2025006846,Free UCJ Consult,2024-11-20 21:06:00,1225,True
CALL000361,4858,ST2025001812,Free UCJ Consult,2024-07-09 16:06:00,1781,False
CALL000362,5208,ST2025009966,Paid Vet Consult,2024-07-17 17:49:00,1361,True
CALL000363,2631,ST2025000656,Free UCJ Consult,2024-06-03 16:06:00,739,True
CALL000364,6769,ST2025007405,Free UCJ Consult,2024-11-26 03:30:00,1749,True
CALL000365,4155,ST2025009342,Free UCJ Consult,2024-04-12 05:32:00,893,True
CALL000366,2875,ST2025002872,Free UCJ Consult,2024-02-29 19:54:00,1476,True
CALL000367,5195,ST2025004039,Free UCJ Consult,2024-03-30 14:19:00,1289,False
CALL000368,4845,ST2025006689,Paid Vet Consult,2024-03-22 18:05:00,761,True
CALL000369,5805,ST2025001189,Free UCJ Consult,2024-04-29 21:19:00,1115,False
CALL000370,6845,ST2025001486,Free UCJ Consult,2024-04-26 10:57:00,1674,True
CALL000371,3042,ST2025004702,Free UCJ Consult,2024-04-24 20:50:00,659,False
CALL000372,7401,ST2025005612,Free UCJ Consult,2024-11-16 12:26:00,561,True
CALL000373,6588,ST2025008529,Paid Vet Consult,2024-11-27 10:49:00,941,True
CALL000374,7416,ST2025005724,Free UCJ Consult,2024-10-18 11:38:00,774,True
CALL000375,1544,ST2025006497,Free UCJ Consult,2024-06-30 19:15:00,139,True
CALL000376,7475,ST2025005867,Paid Vet Consult,2024-08-25 03:50:00,967,True
CALL000377,9442,ST2025003695,Paid Vet Consult,2024-03-23 00:10:00,1098,True
CALL000378,4243,ST2025008341,Free UCJ Consult,2024-04-16 05:45:00,1580,True
CALL000379,5175,ST2025004933,Free UCJ Consult,2024-07-07 00:04:00,1688,True
CALL000380,8531,ST2025003644,Free UCJ Consult,2024-10-12 16:36:00,936,True
CALL000381,8313,ST2025003503,Free UCJ Consult,2024-02-24 02:51:00,919,True
CALL000382,6051,ST2025000427,Free UCJ Consult,2024-03-06 02:32:00,328,False
CALL000383,8232,ST2025004910,Free UCJ Consult,2024-03-04 18:40:00,398,True
CALL000384,5144,ST2025008794,Free UCJ Consult,2024-06-01 14:09:00,1719,False
CALL000385,1145,ST2025000914,Free UCJ Consult,2024-10-11 21:12:00,1323,False
CALL000386,9791,ST2025005200,Paid Vet Consult,2024-11-16 22:36:00,749,True
CALL000387,2907,ST2025003624,Free UCJ Consult,2024-09-20 02:05:00,111,False
CALL000388,2316,ST2025009586,Free UCJ Consult,2024-03-17 17:32:00,427,True
CALL000389,1078,ST2025001499,Free UCJ Consult,2024-03-24 07:34:00,727,True
CALL000390,2892,ST2025009243,Free UCJ Consult,2024-05-05 05:49:00,282,False
CALL000391,4819,ST2025000978,Free UCJ Consult,2024-06-19 06:55:00,1026,False
CALL000392,1740,ST2025004674,Free UCJ Consult,2024-02-16 03:58:00,1514,True
CALL000393,8853,ST2025002933,Free UCJ Consult,2024-06-01 04:45:00,219,True
CALL000394,9702,ST2025003670,Paid Vet Consult,2024-02-17 11:29:00,741,True
CALL000395,2474,ST2025005344,Free UCJ Consult,2024-08-12 17:04:00,165,True
CALL000396,4521,ST2025009262,Free UCJ Consult,2024-02-04 17:10:00,1012,True
CALL000397,9276,ST2025003556,Paid Vet Consult,2024-02-03 22:09:00,868,False
CALL000398,8062,ST2025009502,Free UCJ Consult,2024-04-02 01:17:00,1576,False
CALL000399,4809,ST2025002545,Free UCJ Consult,2024-10-01 03:33:00,1102,True
CALL000400,6930,ST2025001067,Free UCJ Consult,2024-11-05 00:00:00,1137,True
CALL000401,3307,ST2025009670,Free UCJ Consult,2024-11-04 18:51:00,331,True
CALL000402,7782,ST2025008536,Free UCJ Consult,2024-05-26 14:22:00,85,True
CALL000403,9195,ST2025008660,Free UCJ Consult,2024-01-21 15:31:00,1538,False
CALL000404,2986,ST2025001044,Free UCJ Consult,2024-08-01 07:24:00,1323,True
CALL000405,9718,ST2025000067,Free UCJ Consult,2024-05-24 07:58:00,764,False
CALL000406,1371,ST2025005200,Free UCJ Consult,2024-09-17 15:18:00,1321,False
CALL000407,5551,ST2025008000,Paid Vet Consult,2024-05-01 14:37:00,189,True
CALL000408,6266,ST2025002000,Free UCJ Consult,2024-02-15 15:08:00,299,True
CALL000409,5741,ST2025007944,Free UCJ Consult,2024-01-14 17:48:00,263,True
CALL000410,6730,ST2025008457,Free UCJ Consult,2024-04-05 08:01:00,386,False
CALL000411,9588,ST2025006567,Free UCJ Consult,2024-10-02 18:15:00,500,True
CALL000412,4641,ST2025001121,Paid Vet Consult,2024-08-04 10:19:00,143,True
CALL000413,7164,ST2025003731,Paid Vet Consult,2024-08-15 13:10:00,408,False
CALL000414,6110,ST2025009602,Free UCJ Consult,2024-08-22 23:00:00,546,True
CALL000415,8739,ST2025009925,Free UCJ Consult,2024-09-20 23:45:00,1246,True
CALL000416,4417,ST2025006568,Free UCJ Consult,2024-11-30 16:49:00,694,True
CALL000417,1109,ST2025001432,Free UCJ Consult,2024-07-09 11:45:00,1736,True
CALL000418,2800,ST2025002090,Free UCJ Consult,2024-03-13 22:55:00,140,False
CALL000419,1539,ST2025007340,Free UCJ Consult,2024-11-11 07:45:00,657,False
CALL000420,4862,ST2025007954,Free UCJ Consult,2024-07-04 11:00:00,1386,True
CALL000421,9022,ST2025008429,Free UCJ Consult,2024-04-06 20:45:00,1049,False
CALL000422,8730,ST2025005710,Free UCJ Consult,2024-10-03 16:47:00,1615,False
CALL000423,7263,ST2025000994,Free UCJ Consult,2024-12-18 00:10:00,1689,True
CALL000424,3048,ST2025001525,Free UCJ Consult,2024-07-29 05:14:00,492,True
CALL000425,6570,ST2025007734,Paid Vet Consult,2024-04-05 13:04:00,1595,True
CALL000426,9940,ST2025003390,Free UCJ Consult,2024-02-18 09:16:00,1776,True
CALL000427,6177,ST2025004995,Free UCJ Consult,2024-02-27 00:00:00,893,True
CALL000428,2823,ST2025006395,Free UCJ Consult,2024-08-23 21:39:00,1368,False
CALL000429,1028,ST2025000420,Paid Vet Consult,2024-01-11 10:34:00,1071,False
CALL000430,4162,ST2025009601,Paid Vet Consult,2024-08-11 20:42:00,184,True
CALL000431,1354,ST2025007031,Free UCJ Consult,2024-06-27 09:12:00,1782,True
CALL000432,7999,ST2025005516,Free UCJ Consult,2024-08-31 13:07:00,1108,False
CALL000433,3591,ST2025005202,Free UCJ Consult,2024-06-11 15:47:00,1622,True
CALL000434,3220,ST2025000090,Free UCJ Consult,2024-02-23 20:22:00,618,True
CALL000435,5458,ST2025000472,Paid Vet Consult,2024-08-19 08:58:00,641,True
CALL000436,9667,ST2025003053,Paid Vet Consult,2024-02-02 03:54:00,194,True
CALL000437,6731,ST2025008161,Free UCJ Consult,2024-11-28 03:39:00,155,True
CALL000438,8725,ST2025008921,Free UCJ Consult,2024-07-05 05:57:00,262,True
CALL000439,1816,ST2025007744,Free UCJ Consult,2024-08-14 15:16:00,555,True
CALL000440,9335,ST2025007141,Free UCJ Consult,2024-11-29 21:46:00,1440,True
CALL000441,7262,ST2025000353,Free UCJ Consult,2024-03-10 06:52:00,315,True
CALL000442,1670,ST2025007144,Free UCJ Consult,2024-07-31 08:32:00,1412,True
CALL000443,8125,ST2025005237,Paid Vet Consult,2024-04-13 05:49:00,244,True
CALL000444,4930,ST2025005774,Free UCJ Consult,2024-06-09 17:25:00,1281,True
CALL000445,5478,ST2025005522,Free UCJ Consult,2024-05-11 04:12:00,224,True
CALL000446,4300,ST2025008072,Free UCJ Consult,2024-04-10 07:05:00,1346,False
CALL000447,1390,ST2025000915,Free UCJ Consult,2024-12-09 09:27:00,150,True
CALL000448,9983,ST2025005503,Paid Vet Consult,2024-07-04 05:26:00,1070,False
CALL000449,6463,ST2025009404,Free UCJ Consult,2024-04-04 22:02:00,674,True
CALL000450,6356,ST2025008747,Paid Vet Consult,2024-04-20 11:03:00,1226,True
CALL000451,9906,ST2025009375,Free UCJ Consult,2024-09-27 01:47:00,105,True
CALL000452,6192,ST2025006222,Paid Vet Consult,2024-12-15 03:28:00,1273,False
CALL000453,7320,ST2025000119,Free UCJ Consult,2024-06-23 11:52:00,667,True
CALL000454,1972,ST2025000786,Free UCJ Consult,2024-02-10 17:34:00,319,True
CALL000455,6315,ST2025000351,Free UCJ Consult,2024-04-19 09:11:00,1594,True
CALL000456,4789,ST2025002815,Free UCJ Consult,2024-12-19 08:06:00,160,True
CALL000457,9495,ST2025007399,Free UCJ Consult,2024-09-11 12:32:00,502,True
CALL000458,4261,ST2025008043,Free UCJ Consult,2024-10-18 01:40:00,1298,False
CALL000459,3181,ST2025002198,Free UCJ Consult,2024-04-20 08:57:00,1156,True
CALL000460,5421,ST2025008786,Paid Vet Consult,2024-10-19 12:09:00,787,True
CALL000461,3398,ST2025008961,Paid Vet Consult,2024-11-25 11:36:00,1106,True
CALL000462,9202,ST2025007040,Free UCJ Consult,2024-10-15 14:14:00,1399,True
CALL000463,2561,ST2025002011,Free UCJ Consult,2024-04-02 15:00:00,114,False
CALL000464,8799,ST2025003278,Free UCJ Consult,2024-06-20 20:11:00,1587,False
CALL000465,4394,ST2025002897,Free UCJ Consult,2024-10-19 22:09:00,1691,True
CALL000466,4655,ST2025002210,Free UCJ Consult,2024-12-04 08:26:00,1186,True
CALL000467,5200,ST2025003005,Free UCJ Consult,2024-09-13 21:34:00,1528,True
CALL000468,5164,ST2025004027,Paid Vet Consult,2024-05-18 07:28:00,1312,True
CALL000469,9919,ST2025003498,Free UCJ Consult,2024-01-07 04:11:00,1368,False
CALL000470,9708,ST2025006981,Free UCJ Consult,2024-11-22 12:42:00,905,False
CALL000471,4330,ST2025002954,Free UCJ Consult,2024-09-25 18:04:00,415,True
CALL000472,6491,ST2025007680,Free UCJ Consult,2024-01-24 01:04:00,579,False
CALL000473,2447,ST2025009271,Free UCJ Consult,2024-04-07 16:02:00,927,False
CALL000474,3336,ST2025008299,Free UCJ Consult,2024-12-03 19:12:00,804,True
CALL000475,2986,ST2025000280,Free UCJ Consult,2024-01-03 15:25:00,397,True
CALL000476,4083,ST2025006898,Free UCJ Consult,2024-07-02 16:10:00,1687,True
CALL000477,8097,ST2025003243,Free UCJ Consult,2024-12-19 07:43:00,1509,True
CALL000478,5103,ST2025002038,Free UCJ Consult,2024-07-30 13:49:00,114,False
CALL000479,9575,ST2025005920,Free UCJ Consult,2024-09-20 09:08:00,1087,True
CALL000480,2709,ST2025001042,Free UCJ Consult,2024-12-30 19:46:00,1585,True
CALL000481,4899,ST2025006233,Paid Vet Consult,2024-09-02 14:29:00,1709,True
CALL000482,2159,ST2025005822,Free UCJ Consult,2024-08-21 10:37:00,303,False
CALL000483,3999,ST2025004167,Free UCJ Consult,2024-04-05 04:16:00,793,False
CALL000484,6874,ST2025009448,Paid Vet Consult,2024-09-18 23:46:00,1796,True
CALL000485,6308,ST2025006907,Free UCJ Consult,2024-04-16 11:08:00,578,True
CALL000486,4180,ST2025001708,Free UCJ Consult,2024-10-09 12:48:00,1706,False
CALL000487,8140,ST2025008297,Free UCJ Consult,2024-12-12 08:30:00,1360,False
CALL000488,8196,ST2025007336,Paid Vet Consult,2024-07-26 08:29:00,1794,True
CALL000489,4998,ST2025003525,Free UCJ Consult,2024-06-17 15:36:00,1663,False
CALL000490,4398,ST2025009807,Paid Vet Consult,2024-05-22 09:53:00,1564,True
CALL000491,9085,ST2025004786,Paid Vet Consult,2024-11-03 15:38:00,265,True
CALL000492,2936,ST2025008984,Paid Vet Consult,2024-11-09 22:28:00,282,True
CALL000493,1920,ST2025003980,Free UCJ Consult,2024-07-07 13:10:00,61,True
CALL000494,4454,ST2025008496,Free UCJ Consult,2024-10-17 04:07:00,1043,True
CALL000495,6710,ST2025001240,Paid Vet Consult,2024-08-01 15:12:00,827,True
CALL000496,9879,ST2025008518,Paid Vet Consult,2024-09-05 03:10:00,1519,False
CALL000497,2977,ST2025005799,Paid Vet Consult,2024-01-11 00:39:00,273,True
CALL000498,9125,ST2025005697,Paid Vet Consult,2024-09-25 12:58:00,795,False
CALL000499,9706,ST2025007866,Paid Vet Consult,2024-12-25 05:14:00,852,False
CALL000500,6573,ST2025002038,Free UCJ Consult,2024-04-17 06:53:00,474,False
CALL000501,8394,ST2025000210,Free UCJ Consult,2024-04-16 09:13:00,255,False
CALL000502,3205,ST2025001131,Paid Vet Consult,2024-06-16 08:56:00,1229,False
CALL000503,3302,ST2025003978,Free UCJ Consult,2024-02-08 12:33:00,436,True
CALL000504,1392,ST2025007028,Free UCJ Consult,2024-12-25 19:43:00,1360,False
CALL000505,8675,ST2025002115,Paid Vet Consult,2024-03-11 12:02:00,925,False
CALL000506,5593,ST2025007612,Free UCJ Consult,2024-08-20 02:38:00,706,True
CALL000507,1995,ST2025007428,Free UCJ Consult,2024-12-19 13:31:00,1738,True
CALL000508,3196,ST2025000592,Free UCJ Consult,2024-07-01 18:04:00,1587,True
CALL000509,8312,ST2025005510,Free UCJ Consult,2024-06-04 11:24:00,152,True
CALL000510,9236,ST2025007469,Paid Vet Consult,2024-02-12 15:46:00,1154,True
CALL000511,6592,ST2025006821,Free UCJ Consult,2024-02-17 10:15:00,829,False
CALL000512,5150,ST2025008224,Paid Vet Consult,2024-09-04 08:04:00,1746,True
CALL000513,6819,ST2025007793,Free UCJ Consult,2024-09-29 15:05:00,1145,True
CALL000514,1656,ST2025000766,Free UCJ Consult,2024-10-08 19:53:00,1169,False
CALL000515,1163,ST2025009476,Free UCJ Consult,2024-05-05 17:09:00,788,False
CALL000516,1994,ST2025000600,Free UCJ Consult,2024-06-14 12:36:00,1491,True
CALL000517,5086,ST2025007889,Free UCJ Consult,2024-07-01 23:03:00,1042,False
CALL000518,2882,ST2025003638,Free UCJ Consult,2024-08-28 12:49:00,388,True
CALL000519,3047,ST2025004681,Free UCJ Consult,2024-02-10 23:09:00,864,True
CALL000520,9473,ST2025002006,Free UCJ Consult,2024-10-15 04:33:00,452,True
CALL000521,6439,ST2025005273,Paid Vet Consult,2024-09-05 03:08:00,216,True
CALL000522,8847,ST2025000344,Free UCJ Consult,2024-02-22 08:26:00,1288,False
CALL000523,7789,ST2025007218,Free UCJ Consult,2024-06-29 10:52:00,1559,True
CALL000524,3971,ST2025000555,Free UCJ Consult,2024-03-21 16:18:00,1629,True
CALL000525,1859,ST2025006969,Paid Vet Consult,2024-05-21 11:54:00,1789,False
CALL000526,6552,ST2025005901,Free UCJ Consult,2024-09-12 13:08:00,746,True
CALL000527,8544,ST2025003778,Paid Vet Consult,2024-01-01 18:17:00,236,True
CALL000528,5203,ST2025002369,Free UCJ Consult,2024-03-24 09:20:00,219,True
CALL000529,1956,ST2025001887,Paid Vet Consult,2024-05-09 17:23:00,1110,True
CALL000530,9070,ST2025008044,Free UCJ Consult,2024-03-10 11:14:00,1113,True
CALL000531,1830,ST2025005356,Free UCJ Consult,2024-01-03 09:00:00,1313,True
CALL000532,7264,ST2025005466,Free UCJ Consult,2024-06-26 18:07:00,917,True
CALL000533,4916,ST2025002266,Paid Vet Consult,2024-08-20 15:55:00,64,False
CALL000534,2348,ST2025001463,Paid Vet Consult,2024-06-08 07:39:00,751,True
CALL000535,2340,ST2025009828,Paid Vet Consult,2024-07-11 08:33:00,1294,False
CALL000536,1519,ST2025007189,Paid Vet Consult,2024-03-23 18:59:00,546,True
CALL000537,6131,ST2025000577,Free UCJ Consult,2024-05-19 02:48:00,390,False
CALL000538,7236,ST2025004807,Free UCJ Consult,2024-01-06 17:08:00,571,False
CALL000539,5155,ST2025009713,Free UCJ Consult,2024-12-23 01:53:00,1121,False
CALL000540,2709,ST2025006706,Paid Vet Consult,2024-04-16 17:18:00,900,True
CALL000541,3148,ST2025008870,Free UCJ Consult,2024-07-13 20:28:00,1075,True
CALL000542,1754,ST2025008904,Paid Vet Consult,2024-10-29 14:03:00,1104,True
CALL000543,9445,ST2025002884,Paid Vet Consult,2024-08-15 18:08:00,791,False
CALL000544,7080,ST2025008974,Free UCJ Consult,2024-07-01 09:47:00,62,True
CALL000545,7696,ST2025008141,Free UCJ Consult,2024-10-20 14:00:00,915,False
CALL000546,3508,ST2025004885,Free UCJ Consult,2024-07-06 23:44:00,1470,True
CALL000547,3062,ST2025005072,Paid Vet Consult,2024-03-04 19:15:00,1302,False
CALL000548,3368,ST2025000421,Free UCJ Consult,2024-12-16 12:48:00,723,False
CALL000549,5474,ST2025000268,Free UCJ Consult,2024-10-23 02:19:00,1774,False
CALL000550,6881,ST2025005951,Free UCJ Consult,2024-05-27 06:11:00,1162,False
CALL000551,5957,ST2025000715,Free UCJ Consult,2024-04-02 05:33:00,1471,True
CALL000552,7033,ST2025001416,Free UCJ Consult,2024-12-17 18:10:00,765,True
CALL000553,4175,ST2025008307,Free UCJ Consult,2024-03-17 13:30:00,960,True
CALL000554,2813,ST2025006561,Free UCJ Consult,2024-01-22 09:48:00,1467,False
CALL000555,8322,ST2025001354,Free UCJ Consult,2024-05-30 21:31:00,972,True
CALL000556,7600,ST2025001140,Free UCJ Consult,2024-03-28 07:02:00,65,True
CALL000557,2386,ST2025009555,Paid Vet Consult,2024-04-19 11:52:00,1043,True
CALL000558,3815,ST2025002588,Paid Vet Consult,2024-01-15 12:44:00,1038,True
CALL000559,1726,ST2025004756,Free UCJ Consult,2024-08-12 05:13:00,1473,True
CALL000560,6744,ST2025008462,Free UCJ Consult,2024-02-17 14:28:00,291,True
CALL000561,6795,ST2025005707,Free UCJ Consult,2024-09-04 17:56:00,344,True
CALL000562,2960,ST2025007423,Free UCJ Consult,2024-12-12 13:57:00,1081,True
CALL000563,5047,ST2025003411,Free UCJ Consult,2024-09-27 17:23:00,875,True
CALL000564,3511,ST2025006758,Paid Vet Consult,2024-02-27 06:07:00,212,True
CALL000565,9031,ST2025004346,Paid Vet Consult,2024-02-03 01:01:00,1135,False
CALL000566,9436,ST2025002223,Free UCJ Consult,2024-07-18 21:51:00,550,True
CALL000567,5563,ST2025009574,Free UCJ Consult,2024-08-03 06:56:00,212,True
CALL000568,6244,ST2025007596,Free UCJ Consult,2024-01-04 03:20:00,845,True
CALL000569,2678,ST2025007520,Paid Vet Consult,2024-11-24 23:10:00,1531,True
CALL000570,7945,ST2025000602,Free UCJ Consult,2024-02-25 14:06:00,520,False
CALL000571,7629,ST2025008177,Paid Vet Consult,2024-06-20 19:02:00,1048,True
CALL000572,3079,ST2025009539,Free UCJ Consult,2024-10-22 03:17:00,1074,False
CALL000573,6565,ST2025007272,Paid Vet Consult,2024-10-08 15:10:00,614,True
CALL000574,6536,ST2025004773,Free UCJ Consult,2024-11-24 06:46:00,1376,True
CALL000575,7630,ST2025002559,Paid Vet Consult,2024-01-10 14:38:00,336,True
CALL000576,6932,ST2025005922,Free UCJ Consult,2024-01-31 03:39:00,607,True
CALL000577,5987,ST2025001205,Free UCJ Consult,2024-11-30 23:16:00,306,True
CALL000578,6176,ST2025008178,Paid Vet Consult,2024-06-03 16:22:00,1731,True
CALL000579,6153,ST2025005705,Paid Vet Consult,2024-04-22 02:23:00,626,True
CALL000580,1980,ST2025000257,Free UCJ Consult,2024-09-09 09:49:00,1775,True
CALL000581,3576,ST2025007370,Free UCJ Consult,2024-03-03 16:34:00,1739,True
CALL000582,1901,ST2025005431,Free UCJ Consult,2024-12-18 15:40:00,1561,True
CALL000583,8531,ST2025005080,Free UCJ Consult,2024-12-14 02:45:00,547,True
CALL000584,6901,ST2025000803,Free UCJ Consult,2024-12-10 00:41:00,1536,True
CALL000585,4845,ST2025005096,Free UCJ Consult,2024-09-21 19:29:00,425,True
CALL000586,7450,ST2025002748,Free UCJ Consult,2024-06-26 01:06:00,1668,True
CALL000587,7807,ST2025008347,Free UCJ Consult,2024-07-25 07:51:00,1466,False
CALL000588,6997,ST2025003636,Free UCJ Consult,2024-10-04 14:03:00,905,True
CALL000589,5939,ST2025003288,Paid Vet Consult,2024-04-03 03:44:00,368,True
CALL000590,2789,ST2025000702,Paid Vet Consult,2024-12-16 11:53:00,416,False
CALL000591,3419,ST2025003517,Paid Vet Consult,2024-05-16 22:35:00,160,True
CALL000592,8151,ST2025005126,Free UCJ Consult,2024-01-17 19:46:00,1451,False
